timepoint,ROI,subject,BOLD signal
2.6262626262626263,V1,16,1.128300749438932
2.6262626262626263,V1,17,1.664106026019937
2.6262626262626263,V1,18,0.8716595198194266
2.6262626262626263,V1,19,0.2526724267193506
2.727272727272727,IPS,0,-1.918701728137007
2.727272727272727,IPS,1,-2.846502876938265
2.727272727272727,IPS,2,-2.217439504142934
2.727272727272727,IPS,3,-1.6173260849757134
2.727272727272727,IPS,4,-3.327127061034706
2.727272727272727,IPS,5,-2.5058441798756483
2.727272727272727,IPS,6,1.110599644550897
2.727272727272727,IPS,7,-2.351965755108153
2.727272727272727,IPS,8,-0.8850521363299957
2.727272727272727,IPS,9,0.3950181695279864
2.727272727272727,IPS,10,0.17922352831077792
2.727272727272727,IPS,11,-2.7452669658819717
2.727272727272727,IPS,12,1.3412861248221692
2.727272727272727,IPS,13,2.39777990946025
2.727272727272727,IPS,14,0.4592047449749523
2.727272727272727,IPS,15,-3.1688324329479647
2.727272727272727,IPS,16,0.8848513086527138
2.727272727272727,IPS,17,1.3392906996561507
2.727272727272727,IPS,18,-1.1240261154199862
2.727272727272727,IPS,19,-3.3373064686396736
2.727272727272727,AG,0,2.555890654741032
2.727272727272727,AG,1,2.487677698372256
2.727272727272727,AG,2,4.324765407254983
2.727272727272727,AG,3,2.244634476786868
2.727272727272727,AG,4,3.710616086592741
2.727272727272727,AG,5,1.9196529792590369
2.727272727272727,AG,6,3.406780317617363
2.727272727272727,AG,7,2.4130063860340236
2.727272727272727,AG,8,1.1524920865482498
2.727272727272727,AG,9,-0.18823708196363365
2.727272727272727,AG,10,0.42308062169791216
2.727272727272727,AG,11,2.4433220612069313
2.727272727272727,AG,12,1.5931367975990862
2.727272727272727,AG,13,0.43296894615249826
2.727272727272727,AG,14,2.936338567490646
2.727272727272727,AG,15,2.052104666129636
2.727272727272727,AG,16,4.229721369232896
2.727272727272727,AG,17,1.0365437173923535
2.727272727272727,AG,18,2.422730581730978
2.727272727272727,AG,19,2.8992006056742747
2.727272727272727,V1,0,1.4464355362725432
2.727272727272727,V1,1,-0.11656668746817422
2.727272727272727,V1,2,1.5722799015486548
2.727272727272727,V1,3,3.134218675944455
2.727272727272727,V1,4,2.112675990891669
2.727272727272727,V1,5,-1.9078103214939373
2.727272727272727,V1,6,0.48320978935616254
2.727272727272727,V1,7,-1.4224369879856997
2.727272727272727,V1,8,2.111006779245371
2.727272727272727,V1,9,-1.0473711622433153
2.727272727272727,V1,10,-0.7145880828145318
2.727272727272727,V1,11,2.53439491170043
2.727272727272727,V1,12,2.6187043582254215
2.727272727272727,V1,13,-0.6987183943199746
2.727272727272727,V1,14,1.9866741651517237
2.727272727272727,V1,15,0.3254347101132504
2.727272727272727,V1,16,1.0842397046748828
2.727272727272727,V1,17,1.6200449812558877
2.727272727272727,V1,18,0.8275984750553771
2.727272727272727,V1,19,0.20861138195530093
2.8282828282828283,IPS,0,-1.8508966762342607
2.8282828282828283,IPS,1,-2.7786978250355188
2.8282828282828283,IPS,2,-2.1496344522401873
2.8282828282828283,IPS,3,-1.5495210330729672
2.8282828282828283,IPS,4,-3.2593220091319597
2.8282828282828283,IPS,5,-2.4380391279729023
2.8282828282828283,IPS,6,1.1784046964536432
2.8282828282828283,IPS,7,-2.284160703205407
2.8282828282828283,IPS,8,-0.8172470844272495
2.8282828282828283,IPS,9,0.4628232214307326
2.8282828282828283,IPS,10,0.24702858021352414
2.8282828282828283,IPS,11,-2.6774619139792257
2.8282828282828283,IPS,12,1.4090911767249152
2.8282828282828283,IPS,13,2.465584961362996
2.8282828282828283,IPS,14,0.5270097968776986
2.8282828282828283,IPS,15,-3.1010273810452182
2.8282828282828283,IPS,16,0.95265636055546
2.8282828282828283,IPS,17,1.4070957515588969
2.8282828282828283,IPS,18,-1.0562210635172398
2.8282828282828283,IPS,19,-3.2695014167369276
2.8282828282828283,AG,0,2.6244280956532586
2.8282828282828283,AG,1,2.5562151392844834
2.8282828282828283,AG,2,4.393302848167209
2.8282828282828283,AG,3,2.3131719176990946
2.8282828282828283,AG,4,3.779153527504967
2.8282828282828283,AG,5,1.988190420171264
2.8282828282828283,AG,6,3.4753177585295902
2.8282828282828283,AG,7,2.4815438269462504
2.8282828282828283,AG,8,1.2210295274604768
2.8282828282828283,AG,9,-0.11969964105140674
2.8282828282828283,AG,10,0.4916180626101391
2.8282828282828283,AG,11,2.511859502119158
2.8282828282828283,AG,12,1.661674238511313
2.8282828282828283,AG,13,0.5015063870647252
2.8282828282828283,AG,14,3.0048760084028725
2.8282828282828283,AG,15,2.1206421070418626
2.8282828282828283,AG,16,4.298258810145122
2.8282828282828283,AG,17,1.1050811583045803
2.8282828282828283,AG,18,2.4912680226432053
2.8282828282828283,AG,19,2.9677380465865024
2.8282828282828283,V1,0,1.3999616930963517
2.8282828282828283,V1,1,-0.1630405306443658
2.8282828282828283,V1,2,1.5258060583724635
2.8282828282828283,V1,3,3.087744832768263
2.8282828282828283,V1,4,2.0662021477154773
2.8282828282828283,V1,5,-1.9542841646701292
2.8282828282828283,V1,6,0.4367359461799711
2.8282828282828283,V1,7,-1.468910831161891
2.8282828282828283,V1,8,2.06453293606918
2.8282828282828283,V1,9,-1.093845005419507
2.8282828282828283,V1,10,-0.7610619259907234
2.8282828282828283,V1,11,2.4879210685242383
2.8282828282828283,V1,12,2.5722305150492297
2.8282828282828283,V1,13,-0.7451922374961661
2.8282828282828283,V1,14,1.940200321975532
2.8282828282828283,V1,15,0.2789608669370591
2.8282828282828283,V1,16,1.0377658614986913
2.8282828282828283,V1,17,1.5735711380796964
2.8282828282828283,V1,18,0.7811246318791856
2.8282828282828283,V1,19,0.16213753877910964
2.929292929292929,IPS,0,-1.7791223848927638
2.929292929292929,IPS,1,-2.706923533694022
2.929292929292929,IPS,2,-2.077860160898691
2.929292929292929,IPS,3,-1.4777467417314702
2.929292929292929,IPS,4,-3.187547717790463
2.929292929292929,IPS,5,-2.3662648366314056
2.929292929292929,IPS,6,1.25017898779514
2.929292929292929,IPS,7,-2.2123864118639105
2.929292929292929,IPS,8,-0.7454727930857528
2.929292929292929,IPS,9,0.5345975127722293
2.929292929292929,IPS,10,0.3188028715550209
2.929292929292929,IPS,11,-2.605687622637729
2.929292929292929,IPS,12,1.4808654680664122
2.929292929292929,IPS,13,2.5373592527044933
2.929292929292929,IPS,14,0.5987840882191953
2.929292929292929,IPS,15,-3.0292530897037215
2.929292929292929,IPS,16,1.0244306518969568
2.929292929292929,IPS,17,1.4788700429003936
2.929292929292929,IPS,18,-0.9844467721757431
2.929292929292929,IPS,19,-3.197727125395431
2.929292929292929,AG,0,2.687690873586217
2.929292929292929,AG,1,2.6194779172174423
2.929292929292929,AG,2,4.456565626100168
2.929292929292929,AG,3,2.376434695632053
2.929292929292929,AG,4,3.8424163054379257
2.929292929292929,AG,5,2.0514531981042223
2.929292929292929,AG,6,3.5385805364625478
2.929292929292929,AG,7,2.5448066048792084
2.929292929292929,AG,8,1.2842923053934352
2.929292929292929,AG,9,-0.056436863118448366
2.929292929292929,AG,10,0.5548808405430974
2.929292929292929,AG,11,2.575122280052117
2.929292929292929,AG,12,1.7249370164442714
2.929292929292929,AG,13,0.5647691649976836
2.929292929292929,AG,14,3.0681387863358314
2.929292929292929,AG,15,2.183904884974821
2.929292929292929,AG,16,4.361521588078081
2.929292929292929,AG,17,1.1683439362375387
2.929292929292929,AG,18,2.5545308005761633
2.929292929292929,AG,19,3.031000824519461
2.929292929292929,V1,0,1.3513138132990048
2.929292929292929,V1,1,-0.21168841044171272
2.929292929292929,V1,2,1.4771581785751167
2.929292929292929,V1,3,3.039096952970916
2.929292929292929,V1,4,2.0175542679181304
2.929292929292929,V1,5,-2.002932044467476
2.929292929292929,V1,6,0.38808806638262416
2.929292929292929,V1,7,-1.5175587109592374
2.929292929292929,V1,8,2.015885056271833
2.929292929292929,V1,9,-1.1424928852168537
2.929292929292929,V1,10,-0.8097098057880703
2.929292929292929,V1,11,2.4392731887268915
2.929292929292929,V1,12,2.5235826352518833
2.929292929292929,V1,13,-0.793840117293513
2.929292929292929,V1,14,1.891552442178185
2.929292929292929,V1,15,0.2303129871397122
2.929292929292929,V1,16,0.9891179817013442
2.929292929292929,V1,17,1.524923258282349
2.929292929292929,V1,18,0.7324767520818387
2.929292929292929,V1,19,0.11348965898176272
3.0303030303030303,IPS,0,-1.7042436301362438
3.0303030303030303,IPS,1,-2.632044778937501
3.0303030303030303,IPS,2,-2.0029814061421707
3.0303030303030303,IPS,3,-1.4028679869749503
3.0303030303030303,IPS,4,-3.112668963033942
3.0303030303030303,IPS,5,-2.2913860818748857
3.0303030303030303,IPS,6,1.3250577425516603
3.0303030303030303,IPS,7,-2.1375076571073905
3.0303030303030303,IPS,8,-0.6705940383292325
3.0303030303030303,IPS,9,0.6094762675287496
3.0303030303030303,IPS,10,0.39368162631154113
3.0303030303030303,IPS,11,-2.530808867881209
3.0303030303030303,IPS,12,1.5557442228229323
3.0303030303030303,IPS,13,2.6122380074610128
3.0303030303030303,IPS,14,0.6736628429757154
3.0303030303030303,IPS,15,-2.954374334947202
3.0303030303030303,IPS,16,1.099309406653477
3.0303030303030303,IPS,17,1.553748797656914
3.0303030303030303,IPS,18,-0.9095680174192228
3.0303030303030303,IPS,19,-3.122848370638911
3.0303030303030303,AG,0,2.7453974804703893
3.0303030303030303,AG,1,2.6771845241016146
3.0303030303030303,AG,2,4.514272232984339
3.0303030303030303,AG,3,2.4341413025162257
3.0303030303030303,AG,4,3.9001229123220984
3.0303030303030303,AG,5,2.1091598049883946
3.0303030303030303,AG,6,3.5962871433467205
3.0303030303030303,AG,7,2.602513211763381
3.0303030303030303,AG,8,1.3419989122776077
3.0303030303030303,AG,9,0.0012697437657241406
3.0303030303030303,AG,10,0.6125874474272699
3.0303030303030303,AG,11,2.6328288869362892
3.0303030303030303,AG,12,1.782643623328444
3.0303030303030303,AG,13,0.6224757718818561
3.0303030303030303,AG,14,3.1258453932200037
3.0303030303030303,AG,15,2.2416114918589933
3.0303030303030303,AG,16,4.419228194962254
3.0303030303030303,AG,17,1.2260505431217112
3.0303030303030303,AG,18,2.612237407460336
3.0303030303030303,AG,19,3.088707431403633
3.0303030303030303,V1,0,1.300755729810619
3.0303030303030303,V1,1,-0.26224649393009836
3.0303030303030303,V1,2,1.4266000950867308
3.0303030303030303,V1,3,2.9885388694825306
3.0303030303030303,V1,4,1.9669961844297446
3.0303030303030303,V1,5,-2.053490127955862
3.0303030303030303,V1,6,0.33752998289423825
3.0303030303030303,V1,7,-1.5681167944476238
3.0303030303030303,V1,8,1.9653269727834473
3.0303030303030303,V1,9,-1.19305096870524
3.0303030303030303,V1,10,-0.8602678892764559
3.0303030303030303,V1,11,2.388715105238506
3.0303030303030303,V1,12,2.4730245517634977
3.0303030303030303,V1,13,-0.844398200781899
3.0303030303030303,V1,14,1.8409943586897992
3.0303030303030303,V1,15,0.1797549036513263
3.0303030303030303,V1,16,0.9385598982129585
3.0303030303030303,V1,17,1.4743651747939635
3.0303030303030303,V1,18,0.6819186685934528
3.0303030303030303,V1,19,0.0629315754933768
3.131313131313131,IPS,0,-1.6270459829948583
3.131313131313131,IPS,1,-2.5548471317961163
3.131313131313131,IPS,2,-1.9257837590007851
3.131313131313131,IPS,3,-1.3256703398335647
3.131313131313131,IPS,4,-3.0354713158925573
3.131313131313131,IPS,5,-2.2141884347335
3.131313131313131,IPS,6,1.4022553896930456
3.131313131313131,IPS,7,-2.0603100099660048
3.131313131313131,IPS,8,-0.593396391187847
3.131313131313131,IPS,9,0.686673914670135
3.131313131313131,IPS,10,0.47087927345292657
3.131313131313131,IPS,11,-2.4536112207398233
3.131313131313131,IPS,12,1.6329418699643177
3.131313131313131,IPS,13,2.689435654602399
3.131313131313131,IPS,14,0.750860490117101
3.131313131313131,IPS,15,-2.877176687805816
3.131313131313131,IPS,16,1.1765070537948623
3.131313131313131,IPS,17,1.6309464447982993
3.131313131313131,IPS,18,-0.8323703702778373
3.131313131313131,IPS,19,-3.045650723497525
3.131313131313131,AG,0,2.797340600051469
3.131313131313131,AG,1,2.729127643682693
3.131313131313131,AG,2,4.566215352565419
3.131313131313131,AG,3,2.4860844220973046
3.131313131313131,AG,4,3.9520660319031773
3.131313131313131,AG,5,2.161102924569474
3.131313131313131,AG,6,3.6482302629277994
3.131313131313131,AG,7,2.65445633134446
3.131313131313131,AG,8,1.3939420318586864
3.131313131313131,AG,9,0.053212863346803196
3.131313131313131,AG,10,0.664530567008349
3.131313131313131,AG,11,2.6847720065173686
3.131313131313131,AG,12,1.834586742909523
3.131313131313131,AG,13,0.6744188914629351
3.131313131313131,AG,14,3.177788512801083
3.131313131313131,AG,15,2.2935546114400727
3.131313131313131,AG,16,4.471171314543333
3.131313131313131,AG,17,1.2779936627027904
3.131313131313131,AG,18,2.6641805270414154
3.131313131313131,AG,19,3.1406505509847116
3.131313131313131,V1,0,1.248571914812509
3.131313131313131,V1,1,-0.31443030892820856
3.131313131313131,V1,2,1.3744162800886208
3.131313131313131,V1,3,2.9363550544844204
3.131313131313131,V1,4,1.914812369431635
3.131313131313131,V1,5,-2.1056739429539717
3.131313131313131,V1,6,0.2853461678961283
3.131313131313131,V1,7,-1.6203006094457333
3.131313131313131,V1,8,1.9131431577853373
3.131313131313131,V1,9,-1.2452347837033495
3.131313131313131,V1,10,-0.9124517042745661
3.131313131313131,V1,11,2.3365312902403956
3.131313131313131,V1,12,2.4208407367653875
3.131313131313131,V1,13,-0.8965820157800086
3.131313131313131,V1,14,1.7888105436916897
3.131313131313131,V1,15,0.12757108865321637
3.131313131313131,V1,16,0.8863760832148486
3.131313131313131,V1,17,1.4221813597958535
3.131313131313131,V1,18,0.6297348535953429
3.131313131313131,V1,19,0.010747760495266878
3.2323232323232323,IPS,0,-1.5482382114643864
3.2323232323232323,IPS,1,-2.476039360265644
3.2323232323232323,IPS,2,-1.846975987470313
3.2323232323232323,IPS,3,-1.246862568303093
3.2323232323232323,IPS,4,-2.956663544362085
3.2323232323232323,IPS,5,-2.1353806632030286
3.2323232323232323,IPS,6,1.4810631612235174
3.2323232323232323,IPS,7,-1.9815022384355332
3.2323232323232323,IPS,8,-0.5145886196573751
3.2323232323232323,IPS,9,0.765481686200607
3.2323232323232323,IPS,10,0.5496870449833985
3.2323232323232323,IPS,11,-2.374803449209352
3.2323232323232323,IPS,12,1.7117496414947897
3.2323232323232323,IPS,13,2.7682434261328703
3.2323232323232323,IPS,14,0.8296682616475728
3.2323232323232323,IPS,15,-2.7983689162753445
3.2323232323232323,IPS,16,1.2553148253253343
3.2323232323232323,IPS,17,1.7097542163287713
3.2323232323232323,IPS,18,-0.7535625987473654
3.2323232323232323,IPS,19,-2.9668429519670534
3.2323232323232323,AG,0,2.8433826912948645
3.2323232323232323,AG,1,2.7751697349260898
3.2323232323232323,AG,2,4.612257443808815
3.2323232323232323,AG,3,2.5321265133407014
3.2323232323232323,AG,4,3.998108123146573
3.2323232323232323,AG,5,2.20714501581287
3.2323232323232323,AG,6,3.694272354171196
3.2323232323232323,AG,7,2.7004984225878563
3.2323232323232323,AG,8,1.4399841231020827
3.2323232323232323,AG,9,0.0992549545901994
3.2323232323232323,AG,10,0.7105726582517452
3.2323232323232323,AG,11,2.7308140977607644
3.2323232323232323,AG,12,1.8806288341529194
3.2323232323232323,AG,13,0.7204609827063313
3.2323232323232323,AG,14,3.223830604044479
3.2323232323232323,AG,15,2.339596702683469
3.2323232323232323,AG,16,4.517213405786729
3.2323232323232323,AG,17,1.3240357539461867
3.2323232323232323,AG,18,2.710222618284811
3.2323232323232323,AG,19,3.1866926422281083
3.2323232323232323,V1,0,1.1950629843909244
3.2323232323232323,V1,1,-0.3679392393497932
3.2323232323232323,V1,2,1.3209073496670363
3.2323232323232323,V1,3,2.8828461240628354
3.2323232323232323,V1,4,1.8613034390100502
3.2323232323232323,V1,5,-2.1591828733755563
3.2323232323232323,V1,6,0.23183723747454366
3.2323232323232323,V1,7,-1.673809539867318
3.2323232323232323,V1,8,1.8596342273637525
3.2323232323232323,V1,9,-1.2987437141249343
3.2323232323232323,V1,10,-0.9659606346961508
3.2323232323232323,V1,11,2.283022359818811
3.2323232323232323,V1,12,2.3673318063438025
3.2323232323232323,V1,13,-0.9500909462015933
3.2323232323232323,V1,14,1.735301613270105
3.2323232323232323,V1,15,0.0740621582316317
3.2323232323232323,V1,16,0.832867152793264
3.2323232323232323,V1,17,1.368672429374269
3.2323232323232323,V1,18,0.5762259231737582
3.2323232323232323,V1,19,-0.04276116992631779
3.3333333333333335,IPS,0,-1.4684554165662376
3.3333333333333335,IPS,1,-2.3962565653674957
3.3333333333333335,IPS,2,-1.767193192572165
3.3333333333333335,IPS,3,-1.167079773404944
3.3333333333333335,IPS,4,-2.876880749463937
3.3333333333333335,IPS,5,-2.0555978683048797
3.3333333333333335,IPS,6,1.560845956121666
3.3333333333333335,IPS,7,-1.9017194435373843
3.3333333333333335,IPS,8,-0.4348058247592265
3.3333333333333335,IPS,9,0.8452644810987555
3.3333333333333335,IPS,10,0.629469839881547
3.3333333333333335,IPS,11,-2.295020654311203
3.3333333333333335,IPS,12,1.7915324363929384
3.3333333333333335,IPS,13,2.848026221031019
3.3333333333333335,IPS,14,0.9094510565457214
3.3333333333333335,IPS,15,-2.7185861213771956
3.3333333333333335,IPS,16,1.335097620223483
3.3333333333333335,IPS,17,1.78953701122692
3.3333333333333335,IPS,18,-0.6737798038492169
3.3333333333333335,IPS,19,-2.8870601570689045
3.3333333333333335,AG,0,2.8834510276706293
3.3333333333333335,AG,1,2.815238071301853
3.3333333333333335,AG,2,4.652325780184579
3.3333333333333335,AG,3,2.572194849716465
3.3333333333333335,AG,4,4.038176459522338
3.3333333333333335,AG,5,2.247213352188634
3.3333333333333335,AG,6,3.73434069054696
3.3333333333333335,AG,7,2.7405667589636207
3.3333333333333335,AG,8,1.480052459477847
3.3333333333333335,AG,9,0.13932329096596363
3.3333333333333335,AG,10,0.7506409946275094
3.3333333333333335,AG,11,2.770882434136529
3.3333333333333335,AG,12,1.9206971705286835
3.3333333333333335,AG,13,0.7605293190820955
3.3333333333333335,AG,14,3.263898940420243
3.3333333333333335,AG,15,2.379665039059233
3.3333333333333335,AG,16,4.557281742162493
3.3333333333333335,AG,17,1.364104090321951
3.3333333333333335,AG,18,2.750290954660576
3.3333333333333335,AG,19,3.2267609786038722
3.3333333333333335,V1,0,1.1405412335495972
3.3333333333333335,V1,1,-0.42246099019112027
3.3333333333333335,V1,2,1.2663855988257091
3.3333333333333335,V1,3,2.8283243732215086
3.3333333333333335,V1,4,1.8067816881687233
3.3333333333333335,V1,5,-2.2137046242168834
3.3333333333333335,V1,6,0.1773154866332166
3.3333333333333335,V1,7,-1.728331290708645
3.3333333333333335,V1,8,1.8051124765224256
3.3333333333333335,V1,9,-1.3532654649662612
3.3333333333333335,V1,10,-1.0204823855374778
3.3333333333333335,V1,11,2.228500608977484
3.3333333333333335,V1,12,2.3128100555024753
3.3333333333333335,V1,13,-1.0046126970429203
3.3333333333333335,V1,14,1.680779862428778
3.3333333333333335,V1,15,0.01954040739030466
3.3333333333333335,V1,16,0.7783454019519369
3.3333333333333335,V1,17,1.3141506785329418
3.3333333333333335,V1,18,0.5217041723324312
3.3333333333333335,V1,19,-0.09728292076764483
3.4343434343434343,IPS,0,-1.3882626946472267
3.4343434343434343,IPS,1,-2.316063843448485
3.4343434343434343,IPS,2,-1.687000470653154
3.4343434343434343,IPS,3,-1.0868870514859332
3.4343434343434343,IPS,4,-2.796688027544926
3.4343434343434343,IPS,5,-1.9754051463858688
3.4343434343434343,IPS,6,1.641038678040677
3.4343434343434343,IPS,7,-1.8215267216183737
3.4343434343434343,IPS,8,-0.3546131028402158
3.4343434343434343,IPS,9,0.9254572030177663
3.4343434343434343,IPS,10,0.7096625618005579
3.4343434343434343,IPS,11,-2.2148279323921924
3.4343434343434343,IPS,12,1.871725158311949
3.4343434343434343,IPS,13,2.92821894295003
3.4343434343434343,IPS,14,0.9896437784647322
3.4343434343434343,IPS,15,-2.6383933994581854
3.4343434343434343,IPS,16,1.4152903421424936
3.4343434343434343,IPS,17,1.8697297331459306
3.4343434343434343,IPS,18,-0.593587081930206
3.4343434343434343,IPS,19,-2.8068674351498943
3.4343434343434343,AG,0,2.9175323665256556
3.4343434343434343,AG,1,2.849319410156881
3.4343434343434343,AG,2,4.686407119039606
3.4343434343434343,AG,3,2.606276188571492
3.4343434343434343,AG,4,4.072257798377365
3.4343434343434343,AG,5,2.281294691043661
3.4343434343434343,AG,6,3.768422029401987
3.4343434343434343,AG,7,2.7746480978186474
3.4343434343434343,AG,8,1.514133798332874
3.4343434343434343,AG,9,0.17340462982099042
3.4343434343434343,AG,10,0.7847223334825362
3.4343434343434343,AG,11,2.8049637729915555
3.4343434343434343,AG,12,1.9547785093837102
3.4343434343434343,AG,13,0.7946106579371224
3.4343434343434343,AG,14,3.29798027927527
3.4343434343434343,AG,15,2.4137463779142596
3.4343434343434343,AG,16,4.59136308101752
3.4343434343434343,AG,17,1.3981854291769773
3.4343434343434343,AG,18,2.7843722935156023
3.4343434343434343,AG,19,3.2608423174588994
3.4343434343434343,V1,0,1.0853262829693866
3.4343434343434343,V1,1,-0.477675940771331
3.4343434343434343,V1,2,1.2111706482454985
3.4343434343434343,V1,3,2.773109422641298
3.4343434343434343,V1,4,1.7515667375885124
3.4343434343434343,V1,5,-2.2689195747970943
3.4343434343434343,V1,6,0.12210053605300586
3.4343434343434343,V1,7,-1.7835462412888559
3.4343434343434343,V1,8,1.7498975259422147
3.4343434343434343,V1,9,-1.4084804155464719
3.4343434343434343,V1,10,-1.0756973361176887
3.4343434343434343,V1,11,2.173285658397273
3.4343434343434343,V1,12,2.257595104922265
3.4343434343434343,V1,13,-1.059827647623131
3.4343434343434343,V1,14,1.625564911848567
3.4343434343434343,V1,15,-0.035674543189906094
3.4343434343434343,V1,16,0.7231304513717262
3.4343434343434343,V1,17,1.2589357279527311
3.4343434343434343,V1,18,0.4664892217522204
3.4343434343434343,V1,19,-0.15249787134785558
3.5353535353535355,IPS,0,-1.3081591555107643
3.5353535353535355,IPS,1,-2.2359603043120226
3.5353535353535355,IPS,2,-1.6068969315166912
3.5353535353535355,IPS,3,-1.0067835123494706
3.5353535353535355,IPS,4,-2.716584488408463
3.5353535353535355,IPS,5,-1.8953016072494058
3.5353535353535355,IPS,6,1.7211422171771396
3.5353535353535355,IPS,7,-1.7414231824819106
3.5353535353535355,IPS,8,-0.2745095637037531
3.5353535353535355,IPS,9,1.005560742154229
3.5353535353535355,IPS,10,0.7897661009370205
3.5353535353535355,IPS,11,-2.1347243932557296
3.5353535353535355,IPS,12,1.9518286974484118
3.5353535353535355,IPS,13,3.008322482086493
3.5353535353535355,IPS,14,1.069747317601195
3.5353535353535355,IPS,15,-2.5582898603217217
3.5353535353535355,IPS,16,1.4953938812789564
3.5353535353535355,IPS,17,1.9498332722823932
3.5353535353535355,IPS,18,-0.5134835427937434
3.5353535353535355,IPS,19,-2.726763896013431
3.5353535353535355,AG,0,2.9456673991554503
3.5353535353535355,AG,1,2.8774544427866755
3.5353535353535355,AG,2,4.714542151669402
3.5353535353535355,AG,3,2.634411221201287
3.5353535353535355,AG,4,4.10039283100716
3.5353535353535355,AG,5,2.309429723673456
3.5353535353535355,AG,6,3.7965570620317823
3.5353535353535355,AG,7,2.802783130448443
3.5353535353535355,AG,8,1.5422688309626693
3.5353535353535355,AG,9,0.20153966245078564
3.5353535353535355,AG,10,0.8128573661123315
3.5353535353535355,AG,11,2.8330988056213506
3.5353535353535355,AG,12,1.9829135420135056
3.5353535353535355,AG,13,0.8227456905669175
3.5353535353535355,AG,14,3.3261153119050646
3.5353535353535355,AG,15,2.441881410544055
3.5353535353535355,AG,16,4.619498113647315
3.5353535353535355,AG,17,1.4263204618067726
3.5353535353535355,AG,18,2.8125073261453974
3.5353535353535355,AG,19,3.288977350088694
3.5353535353535355,V1,0,1.0297409063915899
3.5353535353535355,V1,1,-0.5332613173491274
3.5353535353535355,V1,2,1.155585271667702
3.5353535353535355,V1,3,2.7175240460635015
3.5353535353535355,V1,4,1.6959813610107157
3.5353535353535355,V1,5,-2.324504951374891
3.5353535353535355,V1,6,0.06651515947520947
3.5353535353535355,V1,7,-1.8391316178666521
3.5353535353535355,V1,8,1.6943121493644182
3.5353535353535355,V1,9,-1.464065792124269
3.5353535353535355,V1,10,-1.131282712695485
3.5353535353535355,V1,11,2.117700281819477
3.5353535353535355,V1,12,2.2020097283444686
3.5353535353535355,V1,13,-1.1154130242009281
3.5353535353535355,V1,14,1.5699795352707704
3.5353535353535355,V1,15,-0.09125991976770276
3.5353535353535355,V1,16,0.6675450747939295
3.5353535353535355,V1,17,1.2033503513749344
3.5353535353535355,V1,18,0.4109038451744239
3.5353535353535355,V1,19,-0.20808324792565225
3.6363636363636362,IPS,0,-1.2285821577338583
3.6363636363636362,IPS,1,-2.1563833065351163
3.6363636363636362,IPS,2,-1.5273199337397856
3.6363636363636362,IPS,3,-0.9272065145725648
3.6363636363636362,IPS,4,-2.6370074906315577
3.6363636363636362,IPS,5,-1.8157246094725001
3.6363636363636362,IPS,6,1.8007192149540454
3.6363636363636362,IPS,7,-1.661846184705005
3.6363636363636362,IPS,8,-0.1949325659268472
3.6363636363636362,IPS,9,1.0851377399311348
3.6363636363636362,IPS,10,0.8693430987139263
3.6363636363636362,IPS,11,-2.0551473954788237
3.6363636363636362,IPS,12,2.0314056952253177
3.6363636363636362,IPS,13,3.0878994798633985
3.6363636363636362,IPS,14,1.1493243153781008
3.6363636363636362,IPS,15,-2.4787128625448167
3.6363636363636362,IPS,16,1.5749708790558623
3.6363636363636362,IPS,17,2.0294102700592993
3.6363636363636362,IPS,18,-0.4339065450168375
3.6363636363636362,IPS,19,-2.6471868982365256
3.6363636363636362,AG,0,2.96794510994679
3.6363636363636362,AG,1,2.8997321535780154
3.6363636363636362,AG,2,4.736819862460741
3.6363636363636362,AG,3,2.656688931992626
3.6363636363636362,AG,4,4.122670541798499
3.6363636363636362,AG,5,2.3317074344647954
3.6363636363636362,AG,6,3.818834772823121
3.6363636363636362,AG,7,2.8250608412397815
3.6363636363636362,AG,8,1.5645465417540083
3.6363636363636362,AG,9,0.22381737324212475
3.6363636363636362,AG,10,0.8351350769036705
3.6363636363636362,AG,11,2.85537651641269
3.6363636363636362,AG,12,2.0051912528048446
3.6363636363636362,AG,13,0.8450234013582567
3.6363636363636362,AG,14,3.3483930226964045
3.6363636363636362,AG,15,2.464159121335394
3.6363636363636362,AG,16,4.641775824438654
3.6363636363636362,AG,17,1.4485981725981119
3.6363636363636362,AG,18,2.8347850369367364
3.6363636363636362,AG,19,3.311255060880034
3.6363636363636362,V1,0,0.9741070952550368
3.6363636363636362,V1,1,-0.5888951284856808
3.6363636363636362,V1,2,1.0999514605311487
3.6363636363636362,V1,3,2.6618902349269478
3.6363636363636362,V1,4,1.6403475498741626
3.6363636363636362,V1,5,-2.380138762511444
3.6363636363636362,V1,6,0.01088134833865606
3.6363636363636362,V1,7,-1.8947654290032057
3.6363636363636362,V1,8,1.638678338227865
3.6363636363636362,V1,9,-1.5196996032608219
3.6363636363636362,V1,10,-1.1869165238320383
3.6363636363636362,V1,11,2.0620664706829235
3.6363636363636362,V1,12,2.146375917207915
3.6363636363636362,V1,13,-1.171046835337481
3.6363636363636362,V1,14,1.5143457241342173
3.6363636363636362,V1,15,-0.1468937309042559
3.6363636363636362,V1,16,0.6119112636573764
3.6363636363636362,V1,17,1.1477165402383813
3.6363636363636362,V1,18,0.3552700340378706
3.6363636363636362,V1,19,-0.2637170590622054
3.7373737373737375,IPS,0,-1.1499116493844006
3.7373737373737375,IPS,1,-2.077712798185659
